grid_id,green_fraction,water_fraction,building_fraction,road_km_per_km2,district_name
r061_c056,0.0077488991753054,0.0011901182959917,0.1233017762186279,16.76864987042047,宝山区
r061_c057,0.0230024615121803,0.0208423578223051,0.1930597212885287,24.251474659270208,静安区
r061_c059,0.0677652174761898,0.0014665023147972,0.0613158796510823,15.48316206199666,静安区
r061_c062,0.0079990587112331,0.0257362298456729,0.2295849027901641,19.43865513947622,虹口区
r061_c064,0.0475423783345466,0.0010199373681718,0.2272493994371984,24.89555566804153,杨浦区
r061_c068,0.1477981243736786,0.0213199181655721,0.0334923581283123,10.92625003250789,杨浦区
r061_c082,0.0,0.0,0.0306651787012183,11.522042040874958,浦东新区
r062_c055,0.0653975893365707,0.0040951244174481,0.0604196192246534,7.141788587308848,宝山区
r062_c057,0.0035471856104434,0.0,0.1451893467436826,10.777492144811122,普陀区
r062_c058,0.3366112911380706,0.0449542720580868,0.1096547999258402,17.259569551571534,静安区
r062_c059,0.1529696924317953,0.0470503835160104,0.2322501125577563,11.600987335724692,静安区
r062_c060,0.1267242107950443,0.0201650949276925,0.1882517715789104,14.39012037265389,静安区
r062_c062,0.1333967248266747,0.0243360989078235,0.2430578785937906,28.348892492521365,虹口区
r062_c064,0.1205166836666256,0.0158138829158232,0.1788449174525013,21.66635400765808,虹口区
r062_c066,0.0,0.0193905048701912,0.1770110873653133,12.751540882039848,杨浦区
r062_c068,0.0024290374499682,0.0,0.0466278577409845,19.19036001513576,杨浦区
r062_c069,0.0075711975117617,0.0,0.0146926238014002,9.075349816011864,杨浦区
r063_c062,0.0133810790399773,0.0263667591920408,0.1525780949713738,15.499550392946285,虹口区
r063_c063,0.0118486515981417,0.0221231986219876,0.174068465221348,16.25739355212943,虹口区
r063_c064,0.0021845536549082,0.0001604647094315,0.2192604562314696,19.022409434344077,虹口区
r063_c066,0.0329422379381835,0.0,0.2128435493644798,14.35834453529142,杨浦区
r063_c068,0.0224725865279077,0.0,0.0635628494875429,13.300031171948577,杨浦区
r063_c071,0.0042667750775459,0.0208942409420578,0.0530409581267198,14.593881464845287,浦东新区
r064_c054,0.0995285031355865,0.0066528749367074,0.0788981492011566,13.4042292448114,普陀区
r064_c055,0.0283787394672214,0.0143085273879665,0.1356638323179712,13.245037570486936,普陀区
r064_c056,0.0724292390259188,0.0053015286538548,0.1756486612220785,19.14015259122557,普陀区
r064_c057,0.0146924342891002,0.0117143216689054,0.187961506662391,18.700650387036877,普陀区
r064_c058,0.1100165810647365,0.0730921639480762,0.0821650464546754,23.529533399961533,普陀区
r064_c059,0.0053979252922676,0.0688007900133333,0.1726441305630557,24.367923694875422,静安区
r064_c061,0.0334399582767083,0.0,0.040757327828778,12.219461479271349,静安区
r064_c062,0.0288185891853501,0.0002883299536897,0.085626979586073,17.346223728234264,静安区
r064_c063,0.0663796337016986,0.0371566100147753,0.2498987636162778,27.44936586173309,虹口区
r064_c064,0.0275604976511788,0.004434869529868,0.1429950845262096,23.2540713602344,虹口区
r064_c065,0.042741966500696,0.1262166534450137,0.111330538900722,12.566490002278094,虹口区
r064_c066,0.0266946152772436,0.1125268797196211,0.0559620336682777,12.99439180835438,杨浦区
r064_c067,0.0082332377611502,0.193047812686782,0.0615702974095177,11.19789468727646,杨浦区
r064_c068,0.0315608631170021,0.5017894903063045,0.0585442757628964,8.968257618767936,杨浦区
r064_c072,0.0330822221296925,0.0012856986081712,0.0735364408286509,20.933601242650223,浦东新区
r064_c074,0.0147845206331238,0.003697045859301,0.0854765446420521,27.51115977012005,浦东新区
r064_c081,0.0,0.0,0.0048678809875738,12.84840795861768,浦东新区
r065_c031,0.0,0.0,0.0,10.268903958490103,青浦区
r065_c046,0.0149224543769169,0.0027457114616098,0.0619195807124058,9.605748210894577,嘉定区
r065_c048,0.0074616732269911,0.0463049332925502,0.0192069640049761,8.910361953017269,嘉定区
r065_c052,0.0264229279737218,0.0,0.057174537295445,13.10689203968086,普陀区
r065_c057,0.0226157536417407,0.0619199481909093,0.1723813422008734,20.13773948778715,普陀区
r065_c058,0.0364310673742375,0.0054059469054544,0.1763540384289248,17.82912530671678,普陀区
r065_c059,0.0105441129810359,0.0646930931987092,0.157941061932943,23.425520872549804,普陀区
r065_c060,0.0509141034062879,0.0475581169034849,0.1211185332928288,34.26331100994455,静安区
r065_c061,0.0192794932950665,0.0515262218093346,0.1536311132939651,23.41750104690424,静安区
r065_c062,0.0235726021919392,0.0545146726924853,0.2534702132261557,26.27174228834429,静安区
r065_c063,0.0778604459903941,0.240444767756258,0.2629798848573726,26.27863609665713,黄浦区
r065_c064,0.14971619033277,0.4850070788305164,0.0965905297170617,23.901224674447665,浦东新区
r065_c065,0.1695044950586339,0.3279289943104393,0.1297767788830323,30.45376345102888,浦东新区
r065_c066,0.1084921119225359,0.3127167202896911,0.1185061479353865,24.780513582387474,浦东新区
r065_c067,0.1300294814245658,0.2453655460748279,0.1013781657490211,20.953204416165104,浦东新区
r065_c068,0.0237453255990622,0.0285888856882477,0.026568699691135,18.19781064280265,浦东新区
r065_c069,0.0140196924683804,0.0292273519356637,0.0559863817085916,13.08834844241772,浦东新区
r065_c070,0.0421659238842446,0.0183188082993745,0.110387245605893,14.05893712587709,浦东新区
r065_c073,0.0323921996415318,0.034006416759347,0.1011477878372074,27.9878479332484,浦东新区
r066_c028,0.0,0.0112178819434427,0.0157956588822745,6.238599051155545,青浦区
r066_c048,0.0247996505126619,0.0829144209984311,0.1019958493858214,8.422841758692234,闵行区
r066_c051,0.0,0.0,0.0,8.758610214914107,普陀区
r066_c052,0.0031214017349726,0.0,0.0984650276551142,13.03231913399976,普陀区
r066_c055,0.0435144398250192,0.0148919387354438,0.2398882399932429,23.12674922399017,普陀区
r066_c056,0.0024003683265519,0.0179080702007808,0.1784369070879255,13.155187776891246,普陀区
r066_c057,0.0058481038105989,0.046834386640733,0.1442973544661834,17.251047555974342,静安区
r066_c058,0.0060524866531976,0.0,0.1545466100484206,14.325682879044878,静安区
r066_c059,0.0068125085070931,0.0,0.1697600406074945,14.508975621176855,静安区
r066_c060,0.0750985203631617,0.0068376743117413,0.2334169492732641,18.704139923240348,静安区
r066_c061,0.1524000492320839,0.0021904670281892,0.28339089222179,32.47526806594943,黄浦区
r066_c062,0.1154357831460257,0.0,0.392608310826381,36.97392323468039,黄浦区
r066_c063,0.0462886960190445,0.1659517631981207,0.2898215820514103,34.77817534894245,黄浦区
r066_c064,0.1129971031332822,0.4437060619132732,0.1179948809452277,29.429666316919988,浦东新区
r066_c065,0.1009826563167389,0.0051897942706231,0.1960652656856572,42.71745108311908,浦东新区
r066_c066,0.0575389458924621,0.0,0.2768806828900993,36.52849742437645,浦东新区
r066_c067,0.0660382809064638,0.0005071244853817,0.240521739681997,28.754038647737342,浦东新区
r066_c070,0.0680616711721327,0.0449597725610797,0.1662795484015845,29.5319001368237,浦东新区
r066_c074,0.371856043939373,0.0496096195839445,0.0199045721357246,16.673425595456223,浦东新区
r067_c045,0.0660320739642638,0.1074067357413938,0.0,7.378262524800029,闵行区
r067_c051,0.0694659393939868,0.0693323989059007,0.0224410485969957,20.37847567458928,普陀区
r067_c052,0.1817594779439786,0.0563479490307807,0.0091778353802954,22.573985868943087,普陀区
r067_c053,0.1050304042279096,0.0452630834151995,0.0581260888150575,17.159856050140494,普陀区
r067_c054,0.4297159437916737,0.1747062981259444,0.1367355923976244,24.1883603740078,普陀区
r067_c055,0.0840919737959852,0.058035850478621,0.1764898491471086,25.81872073807748,普陀区
r067_c056,0.2161686997808498,0.0750577489509484,0.170823929683402,22.823893931370957,长宁区
r067_c057,0.0151846002870245,0.0,0.224807693324495,19.86286637730948,长宁区
r067_c058,0.0103251850276494,6.358507072203087e-05,0.131415078119866,17.546973505241997,静安区
r067_c059,0.0308889671943491,0.0017299564688838,0.2303543931250108,19.84852594981116,静安区
r067_c060,0.0311397888401339,0.0003653599179202,0.2839060701302076,19.821469128757037,黄浦区
r067_c061,0.1834401230921602,0.0057757657164892,0.2340557935124949,34.59787255827625,黄浦区
r067_c062,0.1445548330570136,0.0113500620714761,0.2351048386096133,27.00833820138832,黄浦区
r067_c063,0.0225139024979045,0.0043229981498349,0.1512027838403893,35.0076574562579,黄浦区
r067_c064,0.011836611905135,0.1417698072617305,0.1398752733862167,32.685975603389885,黄浦区
r067_c066,0.0450754699378646,0.0017399688401154,0.278493457322034,28.757460854988167,浦东新区
r067_c067,0.1692421708586306,0.0229668968696997,0.2244690880787007,31.52761996146994,浦东新区
r067_c068,0.2378526290617517,0.0151480768660186,0.1742588312079511,34.98414796663853,浦东新区
r067_c069,0.2714195004789247,0.001404756299553,0.1517017634074931,36.15708489740831,浦东新区
r067_c070,0.2271461949510609,0.0453822967272042,0.131910228018798,29.06229405456649,浦东新区
r067_c077,0.2441669405587974,0.0158875421450454,0.0435899580631492,27.407600468426125,浦东新区
r068_c046,0.084256555062628,0.0499427444090692,0.0792261736875321,11.988194942035395,闵行区
r068_c049,0.1568634397096652,0.0089514564630467,0.0484500613723525,13.30976753829391,长宁区
r068_c050,0.0240497128369151,0.0001429844005518,0.0286797558275615,12.711423340093274,长宁区
r068_c053,0.0455505554533065,0.0,0.1801677706907091,18.08268499319786,长宁区
r068_c054,0.0086961177545423,0.0004406444424528,0.2430930420710594,14.23780385119528,长宁区
r068_c055,0.0337368307427687,0.0,0.2524716955994741,21.263595053305668,长宁区
r068_c056,0.1128931099434347,0.0133490319982583,0.2441911528797319,24.757546033151453,长宁区
r068_c057,0.0123583367983044,0.0,0.2418442824737273,23.26892753849439,长宁区
r068_c058,0.0444075930832832,0.0,0.1630425867402139,15.819356209505898,徐汇区
r068_c059,0.0532282404653229,0.0,0.2395862657177196,16.55572898983949,徐汇区
r068_c060,0.0929104201965043,9.374404514172922e-05,0.3005810486345248,20.017994241050893,徐汇区
r068_c061,0.0914697648068723,0.0014121632549045,0.2098197501421453,23.299059657465385,黄浦区
r068_c062,0.0205337771500403,0.0,0.1981311166892619,14.81607469406334,黄浦区
r068_c063,0.0089267400422167,0.0002658960240975,0.2216454314535532,25.628306908879427,黄浦区
r068_c064,0.0397760525603301,0.0,0.1615797488225728,24.80159522896384,黄浦区
r068_c065,0.0624813901638407,0.3835397652165182,0.1115109863983466,17.09368693668775,黄浦区
r068_c069,0.6341254980873681,0.179486566588489,0.0769439568240405,22.809401446483665,浦东新区
r068_c070,0.317204311588659,0.0441944004587345,0.0769274351781715,18.59162865659832,浦东新区
r068_c071,0.0042225968921158,0.0,0.2022353963186722,17.12215885965416,浦东新区
r068_c076,0.0322725276567536,0.0023283905781156,0.025464136551035,14.95690981069106,浦东新区
r068_c077,0.0376715407492205,0.0,0.0266701921093044,16.3809361090745,浦东新区
r068_c080,0.0031564267217738,0.0195995273899129,0.0284790870190029,9.08275906046357,浦东新区
r068_c084,0.0,0.0,0.0,8.97498145349561,浦东新区
r069_c042,0.0,0.0,0.0556017956007481,13.613700584155207,闵行区
r069_c051,0.0489149703399288,0.0009025545735713,0.0148974409405892,9.399840018708616,长宁区
r069_c052,0.4190670118201824,0.0618825133255017,0.0433807582622735,9.997335798090646,长宁区
r069_c053,0.0280574170774117,0.0028408667526221,0.2353431101337815,9.954999821786958,长宁区
r069_c054,0.0834992546810397,0.0016360654608142,0.1504850919037304,18.781593909319923,长宁区
r069_c055,0.136351576098552,0.0067069081468335,0.2040061479789113,30.493029325757963,长宁区
r069_c056,0.0159126975373988,0.0,0.2408171737197321,21.167107106482085,长宁区
r069_c057,0.0489623577758162,0.0,0.2421625898765633,23.69282492990948,长宁区
r069_c058,0.0416768251168364,0.0,0.1921142747465837,14.873747428197838,徐汇区
r069_c059,0.0359579598304896,0.0,0.202423540920321,13.815134844861896,徐汇区
r069_c060,0.0200091971795995,0.0,0.2262934697890683,14.87937287065384,徐汇区
r069_c061,0.0128213349923563,0.0,0.2086923409010086,18.124391819680813,黄浦区
r069_c062,0.0224665691514046,0.0,0.2884333390959377,17.98475748308455,黄浦区
r069_c063,0.0422714728012509,0.000203363689019,0.1975848664623208,20.625516861300014,黄浦区
r069_c064,0.0763802437479098,0.2800332318969757,0.1277558947334405,21.421615467364376,黄浦区
r069_c065,0.0716683773419726,0.1638787625269518,0.0348740493309066,22.731321149189142,浦东新区
r069_c066,0.0297836975612062,0.0,0.1115676388350959,18.06311881336069,浦东新区
r069_c070,0.0699404227699399,0.0018031293169906,0.1330078888290567,21.265722616021765,浦东新区
r069_c073,0.0736035282341893,0.0,0.0917620602555469,9.829962866565245,浦东新区
r069_c074,0.0130694248359479,0.0058268564282156,0.064108851085873,13.50805328205618,浦东新区
r069_c075,0.0765423456906769,0.0299280658397776,0.002361655700427,11.239670482707572,浦东新区
r069_c081,0.0015848239529546,0.0566373901693291,0.0,5.568495342196958,浦东新区
r070_c042,0.036985504476788,0.0,0.0189672214603311,18.351740846069383,青浦区
r070_c045,0.1067573690494541,0.0662992810615615,0.171681769179674,21.46552973931876,闵行区
r070_c046,0.0105222092396233,0.0,0.2766819619873996,24.930527165675468,闵行区
r070_c050,0.1543738405903591,0.0141426592483124,0.0284629207298052,16.1015384628337,长宁区
r070_c051,0.0197030806134916,0.0132863113674548,0.0367074379950113,11.25030629573784,长宁区
r070_c052,0.0089504332612319,0.0,0.0240397743280114,12.871046754802729,长宁区
r070_c053,0.0053622906197119,0.0013710466623665,0.0605617530407258,19.20847288144472,长宁区
r070_c055,0.0376201317235124,0.0,0.1584765879966657,8.908052056361052,长宁区
r070_c057,0.0561990955437585,0.000337180770633,0.171784454038454,23.216449320021407,徐汇区
r070_c058,0.0818512132427646,0.0039615444228554,0.1938447694283086,19.476561252630567,徐汇区
r070_c059,0.0234039871673787,0.000324996443512,0.1273583389093916,8.67572034692869,徐汇区
r070_c060,0.0208341469718942,0.0,0.2235815965464194,14.7044168888125,徐汇区
r070_c061,0.0527842868553717,0.0374772893416935,0.1197083772378937,22.135692919980418,徐汇区
r070_c062,0.0643481653417165,0.3144802693659084,0.0657826555870132,17.969139888831002,黄浦区
r070_c063,0.0667173793005494,0.4360337767759812,0.0699198460601854,11.045749267201984,黄浦区
r070_c064,0.0979778172993537,0.3456347393013453,0.0475154790821199,11.602865296797823,浦东新区
r070_c066,0.0,0.0531387621483371,0.0801947675092432,9.744894333601549,浦东新区
r070_c068,0.2270578175865677,0.0567721469045801,0.099010350640357,24.21686012341001,浦东新区
r070_c084,0.0560083036914836,0.0035520732323274,0.0951328291967466,12.765553392222216,浦东新区
r070_c085,0.0014130913687061,0.0,0.0048753931212315,11.13207297173652,浦东新区
r071_c042,0.1119060139368204,0.0,0.0167666589731683,15.849212887670989,青浦区
r071_c051,0.0009934681421166,0.0,0.0633925145342196,13.458024746063051,闵行区
r071_c053,0.0,0.0114870047958215,0.0227978359910858,8.801844538379514,闵行区
r071_c057,0.01578160830056,0.0,0.2266672311536473,16.7532189957373,徐汇区
r071_c058,0.0468617393904679,0.0,0.1392738407302585,22.531301134994656,徐汇区
r071_c059,0.0278231534294426,0.0,0.1505104463030184,17.936976880604746,徐汇区
r071_c060,0.0582486643002158,0.0378781428708504,0.1426038175217245,18.55113953549762,徐汇区
r071_c061,0.363713813620425,0.4975576368264972,0.0486301358560826,16.907450683192565,浦东新区
r071_c062,0.7433279474206151,0.2394684498668965,0.0380510792248242,26.95399315966269,浦东新区
r071_c063,0.091709458896123,0.0028301823952058,0.2437177319644873,14.940694953577312,浦东新区
r071_c064,0.0334467738140825,0.0125771060387526,0.1694094762749869,17.11884562689703,浦东新区
r071_c069,0.0177480331935846,0.0435804674705883,0.1380900833091225,8.664781539001146,浦东新区
r071_c074,0.0653085858329478,0.0472714286119563,0.1447308553527971,18.448993986167796,浦东新区
r071_c077,0.0373468805656367,0.0083058316166531,0.0109303607284135,12.27855360184691,浦东新区
r072_c039,0.0210823226609969,0.0,0.0452585749801515,9.331428280967652,青浦区
r072_c043,0.0,0.0063881245397509,0.0086004933851339,8.913752948155377,青浦区
r072_c050,0.1362980759863137,0.0,0.0062971227573153,10.022532238383032,闵行区
r072_c051,0.0283898147826259,0.0,0.1469353563111054,11.179087675486976,闵行区
r072_c052,0.0395919140173151,0.0,0.0624138402536893,8.296632644260203,闵行区
r072_c053,0.0186701967667863,0.0,0.0485330377184899,5.227134241902094,闵行区
r072_c056,0.013638002250642,0.0007166010350859,0.2476883923836592,8.478898456709334,徐汇区
r072_c057,0.03226098027432,0.0,0.2433403264195543,5.966189922041075,徐汇区
r072_c058,0.04004404012056,0.0006906251797885,0.2152933098272395,18.72246398650008,徐汇区
r072_c059,0.1606619531920217,5.00207844097554e-05,0.1677970639628448,15.738614540992549,徐汇区
r072_c060,0.0272797239767258,0.1718655829056054,0.0961408519189293,17.805476134288146,徐汇区
r072_c061,0.2610049690710862,0.3950121762788317,0.045809466752341,11.37013825650576,浦东新区
r072_c062,0.239117046187108,0.0108754644209602,0.1229841583069717,20.89639708700235,浦东新区
r072_c064,0.0204974823272404,0.0,0.1893075723816568,8.938548474705772,浦东新区
r072_c080,0.0,0.0361155261920054,0.0084596512354631,10.93543756737682,浦东新区
r072_c084,0.4466544772062459,0.0088124912472188,0.0260100487113455,9.056884993092632,浦东新区
r073_c050,0.6324776858542229,0.0952971832500877,0.0188078415394742,12.930820068077631,闵行区
r073_c055,0.0057666657500941,0.0,0.1801895557827717,8.076471624555102,徐汇区
r073_c056,0.1266030044414395,0.0300317505691404,0.1600045975471574,9.29419332995707,徐汇区
r073_c057,0.0048536638828231,0.0007162942259636,0.2052213753910053,14.527039635120534,徐汇区
r073_c060,0.0092689972335442,0.0011305224954366,0.1969611095198709,18.860046213533423,徐汇区
r073_c061,0.1294065266153435,0.5866138655856088,0.0521597043626812,10.942338072514891,徐汇区
r073_c062,0.0238575737210523,0.0830293934884147,0.1226920186694214,20.883977335474277,浦东新区
r073_c064,0.0266807922105907,0.052183436397627,0.1416055990465732,7.124078377990228,浦东新区
r073_c070,0.0483881348816429,0.0307842667221581,0.1501185556349353,11.939854848812567,浦东新区
r073_c074,0.0663669013690722,0.05842656302975,0.1584497780161142,14.427301783894617,浦东新区
r074_c028,0.2569678074283413,0.1204255496505412,0.0590467770185501,10.611007115405265,青浦区
r074_c037,0.0,0.0674764445414916,0.0843870050599638,7.085662246676704,青浦区
r074_c049,0.0,0.0,0.1561986967707581,12.665050357361093,闵行区
r074_c050,0.0054307420955816,0.000311717335647,0.0134335228790392,12.01675093257827,闵行区
r074_c059,0.2290625629452842,0.0012602512337698,0.177906631843482,8.313323135908766,徐汇区
r074_c061,0.2663507082609478,0.3368852788351954,0.0260264612781852,12.3214190437395,浦东新区
r074_c062,0.0448149741484655,0.058856499586048,0.1763149690517741,16.43822582649224,浦东新区
r074_c064,0.0,0.0,0.1602761557536661,15.475173956611425,浦东新区
r075_c016,0.0,0.9153610971137236,0.0,2.441828654145106,昆山市
r075_c025,0.1830878449060606,0.1315840175534008,0.0031758815159808,13.656721814911972,青浦区
r075_c037,0.0675446386623218,0.1084854127469107,0.0,9.866660043331894,青浦区
r075_c054,0.0,0.0040585906994968,0.0797668078942391,11.26561242274017,闵行区
r075_c055,0.0894531297853606,0.0295975512824931,0.0396790848792742,21.30085588834857,闵行区
r075_c058,0.3622815960527041,0.0230276103616471,0.1107274990674138,19.53919129272489,徐汇区
r075_c059,0.1478222281916024,0.0399557802393064,0.1343587203517618,16.096382199764257,徐汇区
r075_c061,0.1030008703820422,0.004502302849753,0.0141027120937272,10.511769432688848,浦东新区
r075_c064,0.0032266212321669,0.0,0.2424966451018289,22.828715756660632,浦东新区
r075_c066,0.0641303609557598,0.0338757435705231,0.1303838972779787,8.80937012267903,浦东新区
r075_c069,0.3366038037218282,0.0,0.0056286104769287,10.06412328716018,浦东新区
r075_c080,0.2709871861885742,0.0471784597207308,0.2007419612834216,24.365954392659297,浦东新区
r075_c081,0.7907726624985966,0.2302362532974499,0.0548714833196389,15.169130066717411,浦东新区
r075_c086,0.0,0.0,0.0,7.297569237730983,浦东新区
r076_c020,0.0596420225625226,0.0,0.0,6.164729407087175,青浦区
r076_c024,0.3154588725170095,0.1078774796397037,0.0,19.116993794183603,青浦区
r076_c035,0.0153023777707611,0.0876361514870892,0.0,5.715469153388763,松江区
r076_c037,0.0047241260826508,0.0447496519065657,0.0024077866494169,4.169605452036485,青浦区
